r,shooting_F,shooting_G,finite_difference_F,finite_difference_G,chebyshev_F,chebyshev_G
7.683765906362546,0.09685350656462348,-0.03931721482519461,0.09659790694367407,-0.03921378738493159,0.09676140679805952,-0.03928496245289442
7.693769507803122,0.09627742353778984,-0.03907596582590771,0.09602504490221277,-0.03897390569324345,0.09614384741984572,-0.03902594054014841
7.7037731092436985,0.0957046799176788,-0.03883615702905665,0.09545416591656218,-0.038734879206234946,0.09552628804163185,-0.03876691862740237
7.713776710684274,0.09513525828812384,-0.03859778099199152,0.09488340135663517,-0.03849590207417487,0.09490872866341805,-0.03850789671465636
7.723780312124851,0.09456914127999476,-0.0383608302818127,0.09432166419558112,-0.03826081870648816,0.09436401763795794,-0.038280113506509776
7.733783913565427,0.0940063115721457,-0.03812529747613175,0.09375992703452711,-0.038025735338801464,0.09384596997946397,-0.038063764037257704
7.743787515006003,0.09344675189233252,-0.03789117516381049,0.09320034156688209,-0.03779158009587181,0.09332792232096995,-0.03784741456800561
7.753791116446579,0.09289044501810091,-0.03765845594567904,0.09264761405970254,-0.03756038300806972,0.09280987466247599,-0.03763106509875354
7.763794717887156,0.09233737377764467,-0.037427132435232664,0.09209488655252294,-0.03732918592026762,0.09229182700398197,-0.037414715629501445
7.773798319327732,0.09178752105063558,-0.03719719725930853,0.09154628830573812,-0.03709977008789366,0.091773779345488,-0.03719836616024937
7.783801920768308,0.09124086976902439,-0.036968643058741854,0.09100243854156595,-0.03687240262729105,0.09125573168699398,-0.03698201669099729
7.793805522208884,0.0906974029178145,-0.03674146248900266,0.09045858877739382,-0.03664503516668847,0.09073768402850002,-0.036765667221745214
7.803809123649461,0.09015710353580736,-0.03651564822081276,0.08992078747607737,-0.03642027672006911,0.090219636370006,-0.03654931775249312
7.813812725090036,0.08961995471632166,-0.03629119294074398,0.08938568548123275,-0.03619668262354961,0.08970158871151203,-0.03633296828324105
7.823816326530613,0.08908593960788504,-0.03606808935179736,0.0888505834863881,-0.035973088527030087,0.08918354105301801,-0.036116618813988956
7.833819927971189,0.08855504141490066,-0.03584633017396431,0.08832339064931045,-0.035752905969366325,0.08866549339452405,-0.03590026934473688
7.8438235294117655,0.0880272433982871,-0.03562590814476949,0.08779690679837975,-0.0355330292260332,0.08814744573603003,-0.03568391987548479
7.853827130852341,0.08750252887609397,-0.03540681601979639,0.08727164590340361,-0.03531367992055016,0.08762939807753606,-0.03546757040623272
7.863830732292918,0.0869808812240918,-0.03518904657319524,0.08675365259346011,-0.0350974649874953,0.08711135041904204,-0.035251220936980625
7.873834333733494,0.08646228387633866,-0.0349725925981745,0.08623565928351666,-0.03488125005444047,0.08659330276054808,-0.03503487146772855
7.88383793517407,0.08594672032572181,-0.034757446907475294,0.0857207632725989,-0.034666370785404216,0.08607525510205406,-0.034818521998476466
7.893841536614646,0.08543417412447712,-0.03454360233383017,0.08521113331955232,-0.034453762425298615,0.08555720744356009,-0.034602172529224394
7.903845138055223,0.08492462888565255,-0.034331051730835865,0.08470150336650571,-0.03424115406519299,0.08503915978506607,-0.0343858230599723
7.913848739495799,0.08441806828644258,-0.03411978797464192,0.08419678873971438,-0.0340306649137503,0.0845211121265721,-0.03416947359072023
7.923852340936375,0.08391447605869476,-0.033909803959940296,0.08369539705239519,-0.033821608424505385,0.08400306446807809,-0.033953124121468135
7.933855942376951,0.08341383599492629,-0.033701092602860354,0.08319400536507604,-0.03361255193526049,0.08348501680958412,-0.03373677465221606
7.943859543817528,0.08291613194977716,-0.03349364684181261,0.08269929080364871,-0.033406373727260845,0.0829669691510901,-0.03352042518296397
7.9538631452581035,0.08242134784035383,-0.03328745963783329,0.08220601276443736,-0.033200814754995187,0.08244892149259613,-0.0333040757137119
7.96386674669868,0.08192946764655863,-0.03308252397491798,0.08171312832321333,-0.03299542540163238,0.08193087383410211,-0.03308772624445981
7.973870348139257,0.08144047541140655,-0.03287883286034492,0.08122784146487469,-0.03279331018511682,0.0814128261756081,-0.03287137677520772
7.9838739495798325,0.08095435524132831,-0.032676379324987764,0.0807425546065361,-0.03259119496860127,0.08089477851711413,-0.032655027305955646
7.993877551020409,0.08047109130646071,-0.03247515642361815,0.08025943617839236,-0.03239001399793035,0.08037673085862011,-0.03243867783670355
8.003881152460984,0.07999066784092422,-0.03227515723519829,0.07978201854788572,-0.03219128915728204,0.0798586832001262,-0.0322223283674515
8.01388475390156,0.07951306914308724,-0.03207637486316316,0.079304600917379,-0.031992564316633686,0.07934063554163218,-0.03200597889819941
8.023888355342137,0.0790382795758188,-0.03187880243569347,0.07883107245470061,-0.031795514510500056,0.07885235283499752,-0.031802523753487966
8.033891956782712,0.07856628356672801,-0.03168243310597843,0.07836140429557059,-0.03160012730725893,0.07841967794656517,-0.03162315819099004
8.043895558223289,0.07809706560839141,-0.031487260052469046,0.07789173613644049,-0.03140474010401777,0.07798700305813275,-0.03144379262849209
8.053899159663866,0.07763061025856868,-0.031293276479122244,0.07742762407494665,-0.031211745149815843,0.07755432816970032,-0.03126442706599414
8.063902761104442,0.07716690214040593,-0.031100475615635396,0.07696558617311287,-0.031019643251636125,0.0771216532812679,-0.031085061503496186
8.073906362545017,0.07670592594262735,-0.030908850717671917,0.07650354827127918,-0.03082754135345644,0.07668897839283555,-0.030905695940998266
8.083909963985594,0.07624766641971494,-0.030718395067077565,0.07604868157099705,-0.030638525884338276,0.07625630350440311,-0.030726330378500314
8.09391356542617,0.07579210839207755,-0.03052910197208833,0.0755941569454379,-0.0304496576415055,0.0758236286159707,-0.030546964816002362
8.103917166866747,0.07533923674620754,-0.030340964767529083,0.07514096948466113,-0.03026136470159559,0.07539095372753826,-0.03036759925350441
8.113920768307322,0.07488903643482712,-0.030153976815004004,0.07469384171388446,-0.03007567888790876,0.07495827883910591,-0.03018823369100649
8.123924369747899,0.07444149247702278,-0.029968131503078203,0.07424671394310772,-0.029889993074221896,0.0745256039506735,-0.030008868128508538
8.133927971188475,0.07399658995836994,-0.029783422247451393,0.07380255080376437,-0.02970558219923855,0.07409292906224106,-0.029829502566010586
8.143931572629052,0.0735543140310458,-0.029599842491123136,0.07336270572745732,-0.02952302830574274,0.07366025417380864,-0.029650137003512635
8.153935174069627,0.07311464991393236,-0.029417385704550058,0.07292286065115035,-0.02934047441224696,0.07322757928537629,-0.029470771441014714
8.163938775510204,0.07267758289270834,-0.029236045385795117,0.07248755636211476,-0.029159872507630413,0.07279490439694386,-0.029291405878516762
8.17394237695078,0.07224309831993166,-0.029055815060669336,0.07205488038690648,-0.02898040045981079,0.07236222950851144,-0.02911204031601881
8.183945978391357,0.071811181615111,-0.028876688282865593,0.07162220441169818,-0.02880092841199117,0.07192955462007901,-0.02893267475352086
8.193949579831932,0.07138181826476797,-0.028698658634085147,0.07119559592825796,-0.028624063380528926,0.07149687973164666,-0.028753309191022938
8.203953181272508,0.07095499382248881,-0.028521719724156517,0.07076997774295654,-0.028447623850005987,0.07106420484321424,-0.028573943628524986
8.213956782713085,0.07053069390896731,-0.02834586519114757,0.07034495694348612,-0.028271440885777432,0.07063152995478181,-0.028394578066027035
8.223960384153662,0.07010890421203742,-0.028171088701470108,0.0699262858026544,-0.028097984983864416,0.07019885506634939,-0.028215212503529083
8.233963985594237,0.06968961048669696,-0.02799738394997775,0.06950761466182277,-0.027924529081951432,0.06976618017791704,-0.028035846941031162
8.243967587034813,0.06927279855512161,-0.027824744660056834,0.06909107918388038,-0.027751989926632234,0.0693335052894846,-0.027856481378533207
8.25397118847539,0.06885845430667076,-0.027653164583710883,0.06867924663923798,-0.027581469534716786,0.06890083040105219,-0.027677115816035255
8.263974789915967,0.06844656369788336,-0.027482637501638284,0.06826741409459558,-0.027410949142801334,0.06846815551261975,-0.027497750253537304
8.273978391356543,0.06803711275246588,-0.027313157223303734,0.06785920670530111,-0.027241984135870423,0.06803548062418734,-0.027318384691039352
8.283981992797118,0.06763008756127112,-0.027144717587003375,0.06745410486555158,-0.027074351575322446,0.06760280573575499,-0.027139019128541435
8.293985594237695,0.06722547428226867,-0.0269773124599237,0.06704900302580198,-0.026906719014774438,0.06717013084732255,-0.02695965356604348
8.303989195678271,0.06682325914050755,-0.026810935738194753,0.06664896876606706,-0.02674125950194491,0.06673745595889014,-0.026780288003545528
8.313992797118848,0.06642342842806996,-0.026645581346937206,0.06625049204700606,-0.02657646788388924,0.0663047810704577,-0.026600922441047576
8.323996398559423,0.06602596850401761,-0.026481243240303865,0.06585201532794513,-0.0264116762658336,0.06587210618202535,-0.026421556878549655
8.334,0.06563086579432968,-0.02631791540151547,0.06546000136204684,-0.026249654568042454,0.06548713636838681,-0.02626249133597351
8.344003601440576,0.06523810679183382,-0.026155591842891346,0.06506804472099913,-0.026087657439542635,0.06512692448704877,-0.02611396107755935
8.354007202881153,0.06484767805612893,-0.025994266605874446,0.06467748393081288,-0.025926258217519517,0.06476671260571071,-0.02596543081914519
8.364010804321728,0.0644595662135009,-0.025833933761051434,0.06429194463796138,-0.025767009931432366,0.06440650072437273,-0.02581690056073106
8.374014405762304,0.06407375795683078,-0.025674587408167554,0.06390640534510982,-0.025607761645345183,0.06404628884303468,-0.025668370302316904
8.384018007202881,0.06369024004549653,-0.02551622167613693,0.06352366881333096,-0.025449713271233528,0.06368607696169663,-0.025519840043902745
8.394021608643458,0.06330899930526716,-0.02535883072304782,0.06314444465904308,-0.02529316860853523,0.06332586508035858,-0.02537130978548859
8.404025210084033,0.06293002262819043,-0.02520240873616342,0.06276522050475525,-0.02513662394583696,0.06296565319902059,-0.025222779527074458
8.41402881152461,0.06255329697247362,-0.02504694993191807,0.06239016131230645,-0.024981861282759983,0.06260544131768254,-0.0250742492686603
8.424032412965186,0.062178809362358485,-0.02489244855590935,0.06201715240217912,-0.024827975843163465,0.062245229436344494,-0.02492571901024614
8.434036014405763,0.0618065468879891,-0.02473889888288578,0.0616441434920518,-0.024674090403566946,0.061885017555006444,-0.024777188751831984
8.444039615846338,0.061436496705274096,-0.02458629521673055,0.06127661697401688,-0.024522549329123657,0.061524805673668456,-0.024628658493417853
8.454043217286914,0.06106864603574238,-0.024434631890441236,0.060909723907299436,-0.024371279129358783,0.061164593792330406,-0.024480128235003694
8.46404681872749,0.06070298216639365,-0.024283903266105942,0.06054356951476818,-0.02422032459827548,0.060804381910992356,-0.02433159797658954
8.474050420168068,0.06033949244954262,-0.024134103734875616,0.06018269520560385,-0.024071626484143276,0.060444170029654305,-0.02418306771817538
8.484054021608642,0.059978164302657955,-0.02398522771693291,0.05982182089643958,-0.0239229283700111,0.060083958148316324,-0.024034537459761248
8.494057623049219,0.0596189852081955,-0.02383726966145762,0.05946301360654569,-0.023775113076654846,0.059723746266978274,-0.023886007201347093
8.504061224489796,0.059261942713426864,-0.023690224046589103,0.05910806143162574,-0.0236289442970207,0.059363534385640224,-0.023737476942932934
8.514064825930372,0.0589070244304045,-0.023544085379427575,0.058753109256705786,-0.02348277551738655,0.05900332250430217,-0.023588946684518775
8.524068427370947,0.05855421803683192,-0.02339884819627694,0.05840151004407497,-0.02333803784279276,0.058643110622964185,-0.023440416426104643
8.534072028811524,0.058203511273972504,-0.023254507062008007,0.0580523856925532,-0.023194356483749793,0.058282898741626135,-0.023291886167690488
8.5440756302521,0.05785489194709277,-0.023111056570234684,0.05770326134103144,-0.023050675124706824,0.057922686860288085,-0.02314335590927633
8.554079231692677,0.05750834792556081,-0.02296849134334818,0.05735873355157671,-0.02290895449433483,0.057562474978950035,-0.022994825650862173
8.564082833133254,0.05716386714265706,-0.022826806032459852,0.05701534314001819,-0.02276771902861813,0.057202263097611984,-0.022846295392448014
8.574086434573829,0.05682143759538248,-0.022685995317341934,0.05667211040586617,-0.022626550777131514,0.056842051216274,-0.022697765134033883
8.584090036014405,0.056481047344264124,-0.022546053906366017,0.056334362359311774,-0.022487720521063986,0.05648183933493595,-0.022549234875619724
8.594093637454982,0.056142684513158764,-0.02240697653643974,0.05599661431275738,-0.02234889026499646,0.0561216274535979,-0.02240070461720557
8.604097238895559,0.05580633728905385,-0.022268757972941207,0.05566027765015653,-0.022210661281859605,0.05576141557225985,-0.02225217435879141
8.614100840336134,0.05547199392186625,-0.02213139300965157,0.055328080782361455,-0.02207419591984725,0.055401203690921864,-0.022103644100377278
8.62410444177671,0.05513964272423876,-0.021994876468685556,0.05499588391456633,-0.021937730557834868,0.055040991809583814,-0.021955113841963123
8.634108043217287,0.054809272071334736,-0.02185920320042029,0.05466631197253422,-0.021802382688025812,0.054680779928245764,-0.021806583583548964
8.644111644657864,0.054480870400630196,-0.021724368083422138,0.05433957740066587,-0.021668242752963175,0.054362263321483466,-0.021675951316090656
8.654115246098439,0.054154426211704174,-0.02159036602437174,0.05401284282879757,-0.02153410281790056,0.05406317370929758,-0.021553658223197474
8.664118847539015,0.05382992806602672,-0.021457191957987273,0.053689906740580724,-0.021401578976933892,0.05376408409711165,-0.02143136513030427
8.674122448979592,0.053507364586745466,-0.02132484084694614,0.053368545928674335,-0.021269725349394062,0.05346499448492571,-0.02130907203741107
8.684126050420168,0.0531867244584698,-0.021193307681804763,0.053047185116767946,-0.021137871721854228,0.053165904872739776,-0.021186778944517867
8.694129651860743,0.052867996427053456,-0.02106258748091691,0.05273075841841221,-0.021008115879793055,0.052866815260553895,-0.021064485851624685
8.70413325330132,0.05255116929937499,-0.02093267529035024,0.05241468512819923,-0.020878510292577524,0.05256772564836796,-0.020942192758731482
8.714136854741897,0.05223623194311702,-0.020803566183801556,0.052099441314050574,-0.020749257140981185,0.05226863603618202,-0.02081989966583828
8.724140456182473,0.05192317328654332,-0.02067525526251029,0.05178856960949005,-0.02062186165257265,0.05196954642399609,-0.020697606572945077
8.734144057623048,0.05161198231827444,-0.020547737655170695,0.051477697904929585,-0.020494466164164137,0.051670456811810206,-0.0205753134800519
8.744147659063625,0.051302648087061524,-0.02042100851784242,0.05116880054934604,-0.02036790895905487,0.05137136719962427,-0.020453020387158696
8.754151260504202,0.05099515970155904,-0.020295063033859962,0.050863046786099285,-0.020242686483006356,0.05107227758743833,-0.020330727294265494
8.764154861944778,0.05068950633009555,-0.020169896413740524,0.05055729302285253,-0.020117464006957842,0.0507731879752524,-0.02020843420137229
8.774158463385353,0.0503856772004433,-0.020045503895090733,0.05025462077951546,-0.01999354906129201,0.050474098363066516,-0.02008614110847911
8.78416206482593,0.05008366159958608,-0.01992188074251194,0.04995390156834573,-0.019870462813467507,0.05017500875088058,-0.019963848015585907
8.794165666266506,0.04978344887348633,-0.01979902224750451,0.049653182357176,-0.019747376565643005,0.049875919138694644,-0.019841554922692704
8.804169267707083,0.049485028426850465,-0.019676923728370765,0.049356616010521895,-0.01962605116517645,0.049576829526508714,-0.019719261829799502
8.814172869147658,0.049188389722893085,-0.019555580530116867,0.049060850247954355,-0.019505065218686377,0.04927773991432283,-0.01959696873690632
8.824176470588235,0.04889352228309993,-0.01943498802435352,0.048765399654584575,-0.0193842128192426,0.0489786503021369,-0.019474675644013117
8.834180072028811,0.048600415686989994,-0.019315141609195802,0.04847450644289901,-0.01926529152495468,0.04867956068995096,-0.019352382551119915
8.844183673469388,0.04830905957187627,-0.019196036709161802,0.04818361323121345,-0.019146370230666763,0.048380471077765025,-0.019230089458226712
8.854187274909965,0.04801944363262545,-0.01907766877507039,0.0478941149905299,-0.01902803959930147,0.04808138146557909,-0.01910779636533351
8.86419087635054,0.047731557621416905,-0.01896003328393803,0.047608015712175156,-0.018911148167045057,0.04778229185339321,-0.018985503272440328
8.874194477791116,0.04744539134750026,-0.018843125738874665,0.04732191643382036,-0.01879425673478862,0.04748320224120727,-0.018863210179547125
8.884198079231693,0.047160934676952766,-0.018726941668978928,0.04703825642519183,-0.018678397465463552,0.047184112629021335,-0.018740917086653923
8.89420168067227,0.04687817753243522,-0.01861147662923233,0.046756872617028156,-0.018563501357251367,0.0468850230168354,-0.01861862399376072
8.904205282112844,0.0465971098929475,-0.018496726200392877,0.046475488808864526,-0.018448605249039206,0.04658593340464952,-0.018496330900867542
8.914208883553421,0.046317721793582976,-0.018382685988887773,0.04619755474789823,-0.018335167811373936,0.04628684379246358,-0.01837403780797434
8.924212484993998,0.04604000332528285,-0.018269351626705725,0.04592081022196877,-0.01822223334961487,0.045987754180277646,-0.018251744715081137
8.934216086434574,0.045763944634589306,-0.018156718771288362,0.04564406569603931,-0.0181092988878558,0.045688664568091716,-0.018129451622187934
8.94421968787515,0.04548953592339838,-0.018044783105421194,0.0453717470096929,-0.017998234580436423,0.04538957495590583,-0.018007158529294753
8.954223289315726,0.045216767448712114,-0.01793354033712395,0.04509956567930451,-0.017887228313268198,0.04511310073337671,-0.017894324820269928
8.964226890756303,0.044945629522390576,-0.017822986199540546,0.044828265180152926,-0.017776593969983753,0.04486525241609967,-0.017793464525387784
8.97423049219688,0.0446761125109031,-0.017713116450828403,0.044560573229646426,-0.01766748330725331,0.04461740409882262,-0.01769260423050564
8.984234093637454,0.044408206835079414,-0.017603926874047535,0.044292881279139974,-0.017558372644522886,0.044369555781545625,-0.017591743935623513
8.99423769507803,0.044141902969860154,-0.01749541327704902,0.0440270549571202,-0.017450049203110485,0.04412170746426858,-0.017490883640741372
9.004241296518607,0.04387719144404758,-0.017387571492363422,0.043763778617307875,-0.017342801753176897,0.04387385914699153,-0.017390023345859228
9.014244897959184,0.04361406284005566,-0.017280397377088714,0.04350050227749555,-0.017235554303243306,0.04362601082971449,-0.017289163050977083
9.024248499399759,0.0433525077936602,-0.01717388681277799,0.043240044446330984,-0.017129495271287768,0.043378162512437486,-0.017188302756094957
9.034252100840336,0.043092516993748664,-0.01706803570532696,0.04298111221595185,-0.01702407950555112,0.043130314195160446,-0.017087442461212812
9.044255702280912,0.04283408118207035,-0.016962839984861356,0.04272217998557271,-0.016918663739814474,0.0428824658778834,-0.016986582166330668
9.054259303721489,0.0425771911529861,-0.016858295605624123,0.042466986773334624,-0.016814823467934184,0.04263461756060635,-0.016885721871448524
9.064262905162064,0.04232183775321838,-0.01675439854586255,0.04221232714129594,-0.01671120802842815,0.042386769243329354,-0.0167848615765664
9.07426650660264,0.04206801188156012,-0.016651144807664758,0.041958093812952145,-0.016607772085195954,0.04213892092605231,-0.016684001281684256
9.084270108043217,0.04181570448873297,-0.01654853041691377,0.041707637534203396,-0.016505926478469234,0.04189107260877527,-0.016583140986802112
9.094273709483794,0.04156490657714033,-0.016446551423206533,0.04145718125545465,-0.016404080871742516,0.04164322429149822,-0.016482280691919968
9.104277310924369,0.04131560920054491,-0.016345203899679885,0.04120807980127755,-0.016302805334943597,0.04139537597422122,-0.01638142039703784
9.114280912364945,0.04106780346382028,-0.016244483942896307,0.040961757563231206,-0.016202699209721755,0.041147527656944176,-0.0162805601021557
9.124284513805522,0.040821480522703006,-0.016144387672729757,0.04071543532518486,-0.016102593084499912,0.04089967933966713,-0.016179699807273556
9.134288115246099,0.04057663158354453,-0.01604491123225126,0.040471366316309494,-0.016003434345542994,0.04065183102239009,-0.01607883951239141
9.144291716686675,0.04033324790306351,-0.015946050787614484,0.04022911107192087,-0.015905038216792212,0.04040398270511304,-0.015977979217509267
9.15429531812725,0.040091320788098433,-0.015847802527941355,0.039986855827532294,-0.015806642088041452,0.040156134387836044,-0.01587711892262714
9.164298919567827,0.03985084159536024,-0.015750162665207415,0.039747721772108655,-0.01570955740506416,0.039908286070559,-0.015776258627744996
9.174302521008403,0.03961180173118567,-0.01565312743412748,0.03950946634777556,-0.015612841900961672,0.03966043775328195,-0.015675398332862855
9.18430612244898,0.039374192651290454,-0.015556693092040975,0.03927123703746079,-0.015516137361147705,0.03941258943600491,-0.01557453803798071
9.194309723889555,0.03913800586052313,-0.015460855918797464,0.0390369165261538,-0.015421073978184735,0.039164741118727905,-0.015473677743098584
9.204313325330132,0.03890323291261887,-0.015365612216642052,0.038802596014846764,-0.015326010595221748,0.038916892801450866,-0.01537281744821644
9.214316926770708,0.038669865409954166,-0.015270958310100993,0.038569176941688106,-0.015231325438304903,0.03866904448417382,-0.015271957153334296
9.224320528211285,0.03843789500330135,-0.01517689054586717,0.038338726249553215,-0.015137885756765468,0.03842119616689677,-0.015171096858452152
9.23432412965186,0.03820731339158386,-0.015083405292685717,0.03810827555741837,-0.01504444607522605,0.038173347849619774,-0.015070236563570026
9.244327731092437,0.03797811232163164,-0.014990498941239617,0.03787957320769019,-0.014951739418410919,0.03792549953234273,-0.014969376268687882
9.254331332533013,0.037750283587937306,-0.014898167904035533,0.03765292951013477,-0.014859895889399349,0.03767765121506569,-0.01486851597380574
9.26433493397359,0.037523819032412455,-0.014806408615289583,0.03742628581257935,-0.014768052360387779,0.03742980289778864,-0.014767655678923595
9.274338535414165,0.03729871054414456,-0.014715217530813287,0.03720220875654434,-0.01467728422291722,0.037222972875527505,-0.014684190241487226
9.284342136854741,0.03707495005915426,-0.014624591127899562,0.03697930898068853,-0.014587009351505064,0.037017971780602225,-0.01460150040748034
9.294345738295318,0.03685252956015334,-0.014534525905208973,0.03675640920483272,-0.014496734480092907,0.03681297068567694,-0.014518810573473453
9.304349339735895,0.036631441076303034,-0.014445018382656011,0.03653686789560598,-0.01440786571941509,0.03660796959075166,-0.014436120739466565
9.31435294117647,0.03641167668297295,-0.014356065101295569,0.03631765124229537,-0.014319132884509074,0.03640296849582641,-0.014353430905459692
9.324356542617046,0.03619322850150042,-0.014267662623209526,0.03609893499617578,-0.01423060941847419,0.03619796740090113,-0.014270741071452805
9.334360144057623,0.035976088698950685,-0.01417980753139367,0.03588334035534564,-0.014143392022750237,0.03599296630597584,-0.014188051237445919
9.3443637454982,0.03576024948787744,-0.014092496429644602,0.0356677457145155,-0.014056174627026286,0.03578796521105056,-0.01410536140343903
9.354367346938774,0.035545703126084086,-0.014005725942447032,0.035453449716059286,-0.013969500176434797,0.03558296411612531,-0.014022671569432158
9.364370948379351,0.03533244191638542,-0.013919492714861103,0.03524141825771581,-0.013883772499994656,0.03537796302120003,-0.013939981735425272
9.374374549819928,0.03512045820637036,-0.013833793412410169,0.03502938679937234,-0.013798044823554517,0.03517296192627475,-0.013857291901418385
9.384378151260504,0.034909744388164965,-0.013748624720968631,0.034819425370299584,-0.013713182023466537,0.03496796083134946,-0.013774602067411497
9.394381752701081,0.03470029289819627,-0.01366398334665011,0.03461089788977761,-0.013628918339637114,0.03476295973642418,-0.01369191223340461
9.404385354141656,0.03449209621695687,-0.01357986601569589,0.034402370409255666,-0.013544654655807706,0.03455795864149894,-0.013609222399397738
9.414388955582233,0.03428514686877002,-0.013496269474363571,0.03419665941815572,-0.013461566855815637,0.03435295754657365,-0.013526532565390851
9.42439255702281,0.034079437421555815,-0.013413190488816165,0.03399157899918358,-0.0133787423195758,0.034147956451648365,-0.013443842731383963
9.434396158463386,0.0338749604865978,-0.013330625845011346,0.03378664560466461,-0.013295979125394571,0.033942955356723085,-0.013361152897377077
9.44439975990396,0.03367170871831052,-0.01324857234859111,0.03358495489140975,-0.013214568854076512,0.033737954261797834,-0.013278463063370204
9.454403361344538,0.03346967481400768,-0.013167026824771678,0.03338326417815487,-0.013133158582758441,0.033532953166872555,-0.013195773229363317
9.464406962785114,0.03326885151367145,-0.013085986118233904,0.0331824727461395,-0.0130521232362957,0.03332795207194727,-0.01311308339535643
9.47441056422569,0.03306923159972226,-0.013005447093013876,0.032984116681551344,-0.012972103233799008,0.03312295097702199,-0.013030393561349543
9.484414165666266,0.0328708078967896,-0.012925406632393983,0.03278576061696322,-0.012892083231302328,0.03291794988209674,-0.01294770372734267
9.494417767106842,0.03267357327148357,-0.012845861638794285,0.03258903092036449,-0.012812740841482767,0.03271294878717146,-0.012865013893335784
9.504421368547419,0.03247752063216751,-0.012766809033664417,0.032393953941812215,-0.01273408704287214,0.03250794769224617,-0.012782324059328897
9.514424969987996,0.032282642928731356,-0.01268824575737576,0.032198876963259945,-0.012655433244261513,0.03230294659732089,-0.012699634225322009
9.52442857142857,0.032088933152365946,-0.012610168769114123,0.032006129960772636,-0.012577749498599028,0.03209794550239564,-0.012616944391315136
9.534432172869147,0.03189638433533823,-0.01253257504677276,0.03181427881694326,-0.0125004387311595,0.03189294440747036,-0.01253425455730825
9.544435774309724,0.03170498955076759,-0.012455461586846003,0.03162242767311388,-0.012423127963719974,0.031687943312545076,-0.012451564723301362
9.5544393757503,0.031514741912402944,-0.012378825404323194,0.03143358546814309,-0.012347069106160614,0.0314829422176198,-0.012368874889294475
9.564442977190875,0.031325634574400976,-0.012302663532583177,0.031244906334983318,-0.012271078096843106,0.031277941122694546,-0.012286185055287602
9.574446578631452,0.03113766073110515,-0.01222697302328919,0.03105677296246474,-0.01219531399285959,0.031072940027769266,-0.012203495221280716
9.584450180072029,0.030950813616826122,-0.012151750946284418,0.03087121434199799,-0.012120620367269292,0.030876911851450355,-0.012124483015597301
9.594453781512605,0.030765086505622884,-0.012076994389487878,0.03068565572153124,-0.012045926741678993,0.030707569620894423,-0.012056408275668552
9.60445738295318,0.03058047271108506,-0.01200270045879095,0.03050132812855388,-0.011971744595145715,0.03053822739033852,-0.011988333535739814
9.614460984393757,0.030396965586115605,-0.011928866277954003,0.030318837881742645,-0.011898325846743328,0.030368885159782588,-0.011920258795811066
9.624464585834334,0.030214558522514617,-0.011855488988401648,0.03013634763493141,-0.011824907098340939,0.030199542929226657,-0.011852184055882316
9.63446818727491,0.030033244951071358,-0.011782565749269872,0.029955751554218,-0.011752274784532809,0.030030200698670725,-0.011784109315953566
9.644471788715485,0.029853018341406076,-0.011710093737336232,0.029776279885155407,-0.011680109312688222,0.029860858468114822,-0.011716034576024829
9.654475390156062,0.029673872201559866,-0.011638070146820634,0.02959680821609278,-0.011607943840843621,0.02969151623755889,-0.011647959836096079
9.664478991596638,0.02949580007778393,-0.01156649218928477,0.029419870707006076,-0.011536829842250391,0.02952217400700296,-0.01157988509616733
9.674482593037215,0.029318795554329202,-0.011495357093531779,0.02924336710921478,-0.01146589588206236,0.029352831776447028,-0.011511810356238581
9.684486194477792,0.029142852253236894,-0.011424662105506328,0.029067097430099286,-0.011395058909275953,0.029183489545891093,-0.011443735616309831
9.694489795918367,0.028967963834129716,-0.01135440448819501,0.02889351375964904,-0.011325335609864626,0.029014147315335193,-0.011375660876381094
9.704493397358943,0.0287941239940037,-0.011284581521527082,0.02871993008919876,-0.011255612310453288,0.02884480508477926,-0.011307586136452344
9.71449699879952,0.028621326467021098,-0.011215190502275627,0.028547226137650074,-0.011186253526690313,0.02867546285422333,-0.011239511396523596
9.724500600240097,0.02844956502430364,-0.011146228743958991,0.028376513469307037,-0.011117719840452773,0.0285061206236674,-0.011171436656594846
9.734504201680672,0.028278833473726794,-0.011077693576742651,0.028205800800964034,-0.011049186154215247,0.028336778393111495,-0.011103361916666108
9.744507803121248,0.028109125659714625,-0.011009582347341361,0.028036592777993224,-0.010981275477266307,0.028167436162555563,-0.011035287176737359
9.754511404561825,0.02794043546303562,-0.01094189241892182,0.027868704570914657,-0.010913911279624242,0.027998093931999632,-0.010967212436808609
9.764515006002402,0.02777275680059912,-0.010874621171005568,0.02770081636383609,-0.010846547081982176,0.0278287517014437,-0.010899137696879859
9.774518607442976,0.027606083625252614,-0.010807765999372353,0.027535036016152425,-0.010780055104511804,0.027659409470887797,-0.010831062956951123
9.784522208883553,0.027440409925579695,-0.010741324315963793,0.027369924876193226,-0.010713840041373449,0.027490067240331865,-0.010762988217022373
9.79452581032413,0.027275729725699093,-0.010675293548787584,0.027204813736234023,-0.010647624978235093,0.027320725009775934,-0.010694913477093624
9.804529411764706,0.027112037085064232,-0.010609671141821927,0.02704239459209329,-0.010582523052982603,0.027151382779220003,-0.010626838737164874
9.814533013205281,0.02694932609826376,-0.010544454554920465,0.02688001553383394,-0.01051743770320655,0.0269820405486641,-0.010558763997236136
